Sample	Eukaryotic_taxonomy	Bacterial_taxonomy	Count
WW	k:Eukaryota(1.00),p:Amorphea(0.79),c:Obazoa(0.79),o:Opisthokonta(0.79),f:Nucletmycea(0.79),g:Fungi(0.78),s:Mucoromycota(0.25)	k:Bacteria(1.00),p:Cyanobacteria(1.00),c:Vampirivibrionia(1.00),o:Gastranaerophilales(1.00),f:uncultured bacterium(1.00)	1
WW	k:Eukaryota(1.00),p:Amorphea(0.79),c:Obazoa(0.79),o:Opisthokonta(0.79),f:Nucletmycea(0.79),g:Fungi(0.78),s:Mucoromycota(0.25)	k:Bacteria(1.00),p:Firmicutes(1.00),c:Clostridia(1.00),o:Clostridia UCG-014(0.52),f:uncultured bacterium(0.51)	1
WW	k:Eukaryota(1.00),p:Amorphea(0.87),c:Obazoa(0.87),o:Opisthokonta(0.87),f:Nucletmycea(0.87),g:Fungi(0.80),s:Dikarya(0.80)	k:Bacteria(1.00),p:Bacteroidota(1.00),c:Bacteroidia(1.00),o:Bacteroidales(1.00),f:Paludibacteraceae(1.00),g:uncultured(0.80),s:uncultured bacterium(0.97)	1
WW	k:Eukaryota(1.00),p:Amorphea(0.87),c:Obazoa(0.87),o:Opisthokonta(0.87),f:Nucletmycea(0.87),g:Fungi(0.80),s:Dikarya(0.80)	k:Bacteria(1.00),p:Bacteroidota(1.00),c:Bacteroidia(1.00),o:Bacteroidales(1.00),f:Tannerellaceae(1.00),g:Parabacteroides(1.00),s:Parabacteroides merdae(0.99)	1
WW	k:Eukaryota(1.00),p:Amorphea(0.87),c:Obazoa(0.87),o:Opisthokonta(0.87),f:Nucletmycea(0.87),g:Fungi(0.80),s:Dikarya(0.80)	k:Bacteria(1.00),p:Bacteroidota(1.00),c:Bacteroidia(1.00),o:Flavobacteriales(1.00),f:Flavobacteriaceae(1.00),g:Flavobacterium(1.00),s:uncultured bacterium(0.75)	1
WW	k:Eukaryota(1.00),p:Amorphea(0.87),c:Obazoa(0.87),o:Opisthokonta(0.87),f:Nucletmycea(0.87),g:Fungi(0.80),s:Dikarya(0.80)	k:Bacteria(1.00),p:Campylobacterota(1.00),c:Campylobacteria(1.00),o:Campylobacterales(1.00),f:Arcobacteraceae(0.81),g:Pseudarcobacter(0.73),s:uncultured bacterium(0.81)	1
WW	k:Eukaryota(1.00),p:Amorphea(0.87),c:Obazoa(0.87),o:Opisthokonta(0.87),f:Nucletmycea(0.87),g:Fungi(0.80),s:Dikarya(0.80)	k:Bacteria(1.00),p:Firmicutes(1.00),c:Clostridia(1.00),o:Clostridia UCG-014(0.52),f:uncultured bacterium(0.51)	1
WW	k:Eukaryota(1.00),p:Amorphea(0.87),c:Obazoa(0.87),o:Opisthokonta(0.87),f:Nucletmycea(0.87),g:Fungi(0.80),s:Dikarya(0.80)	k:Bacteria(1.00),p:Firmicutes(1.00),c:Clostridia(1.00),o:Lachnospirales(0.93),f:Lachnospiraceae(0.93),g:Lachnospiraceae NK4A136 group(0.64),s:uncultured bacterium(0.91)	1
WW	k:Eukaryota(1.00),p:Amorphea(0.87),c:Obazoa(0.87),o:Opisthokonta(0.87),f:Nucletmycea(0.87),g:Fungi(0.80),s:Dikarya(0.80)	k:Bacteria(1.00),p:Firmicutes(1.00),c:Clostridia(1.00),o:Lachnospirales(0.99),f:Lachnospiraceae(0.99),g:Lachnospiraceae NK4A136 group(0.68),s:uncultured bacterium(0.99)	1
WW	k:Eukaryota(1.00),p:Amorphea(0.87),c:Obazoa(0.87),o:Opisthokonta(0.87),f:Nucletmycea(0.87),g:Fungi(0.80),s:Dikarya(0.80)	k:Bacteria(1.00),p:Proteobacteria(1.00),c:Gammaproteobacteria(1.00),o:Enterobacterales(1.00),f:uncultured Aeromonas sp.(0.86)	1
WW	k:Eukaryota(1.00),p:Amorphea(0.90),c:Obazoa(0.90),o:Opisthokonta(0.90),f:Nucletmycea(0.90),g:Fungi(0.90),s:Dikarya(0.90)	k:Bacteria(1.00),p:Cyanobacteria(0.87),c:Vampirivibrionia(0.87),o:Gastranaerophilales(0.87),f:uncultured bacterium(0.82)	1
WW	k:Eukaryota(1.00),p:Amorphea(0.90),c:Obazoa(0.90),o:Opisthokonta(0.90),f:Nucletmycea(0.90),g:Fungi(0.90),s:Dikarya(0.90)	k:Bacteria(1.00),p:Proteobacteria(1.00),c:Gammaproteobacteria(1.00),o:Pseudomonadales(1.00),f:Moraxellaceae(1.00),g:Acinetobacter(1.00),s:uncultured Acinetobacter sp.(0.60)	1
WW	k:Eukaryota(1.00),p:Amorphea(0.90),c:Obazoa(0.90),o:Opisthokonta(0.90),f:Nucletmycea(0.90),g:Fungi(0.90),s:Dikarya(0.90)	k:Bacteria(1.00),p:Proteobacteria(1.00),c:Gammaproteobacteria(1.00),o:Pseudomonadales(1.00),f:Moraxellaceae(1.00),g:Alkanindiges(0.99),s:uncultured bacterium(0.99)	1
WW	k:Eukaryota(1.00),p:Amorphea(0.94),c:Obazoa(0.94),o:Opisthokonta(0.94),f:Nucletmycea(0.94),g:Fungi(0.94),s:Dikarya(0.94)	k:Bacteria(1.00),p:Bacteroidota(1.00),c:Bacteroidia(1.00),o:Bacteroidales(0.85),f:Paludibacteraceae(0.85),g:Paludibacter(0.42),s:uncultured bacterium(0.83)	1
WW	k:Eukaryota(1.00),p:Amorphea(0.94),c:Obazoa(0.94),o:Opisthokonta(0.94),f:Nucletmycea(0.94),g:Fungi(0.94),s:Dikarya(0.94)	k:Bacteria(1.00),p:Bacteroidota(1.00),c:Bacteroidia(1.00),o:Bacteroidales(1.00),f:Bacteroidaceae(0.96),g:Bacteroides(0.96),s:uncultured bacterium(0.96)	1
WW	k:Eukaryota(1.00),p:Amorphea(0.94),c:Obazoa(0.94),o:Opisthokonta(0.94),f:Nucletmycea(0.94),g:Fungi(0.94),s:Dikarya(0.94)	k:Bacteria(1.00),p:Bacteroidota(1.00),c:Bacteroidia(1.00),o:Bacteroidales(1.00),f:Bacteroidaceae(1.00),g:Bacteroides(1.00),s:uncultured bacterium(0.78)	1
WW	k:Eukaryota(1.00),p:Amorphea(0.94),c:Obazoa(0.94),o:Opisthokonta(0.94),f:Nucletmycea(0.94),g:Fungi(0.94),s:Dikarya(0.94)	k:Bacteria(1.00),p:Bacteroidota(1.00),c:Bacteroidia(1.00),o:Bacteroidales(1.00),f:Paludibacteraceae(1.00),g:uncultured(1.00),s:uncultured bacterium(1.00)	1
WW	k:Eukaryota(1.00),p:Amorphea(0.94),c:Obazoa(0.94),o:Opisthokonta(0.94),f:Nucletmycea(0.94),g:Fungi(0.94),s:Dikarya(0.94)	k:Bacteria(1.00),p:Bacteroidota(1.00),c:Bacteroidia(1.00),o:Bacteroidales(1.00),f:Prevotellaceae(1.00),g:Prevotella_7(0.15),s:uncultured bacterium(0.98)	1
WW	k:Eukaryota(1.00),p:Amorphea(0.94),c:Obazoa(0.94),o:Opisthokonta(0.94),f:Nucletmycea(0.94),g:Fungi(0.94),s:Dikarya(0.94)	k:Bacteria(1.00),p:Bacteroidota(1.00),c:Bacteroidia(1.00),o:Bacteroidales(1.00),f:Tannerellaceae(1.00),g:Parabacteroides(1.00),s:Parabacteroides merdae(0.99)	1
WW	k:Eukaryota(1.00),p:Amorphea(0.94),c:Obazoa(0.94),o:Opisthokonta(0.94),f:Nucletmycea(0.94),g:Fungi(0.94),s:Dikarya(0.94)	k:Bacteria(1.00),p:Bacteroidota(1.00),c:Bacteroidia(1.00),o:Sphingobacteriales(1.00),f:NS11-12 marine group(1.00),g:uncultured bacterium(0.98)	1
WW	k:Eukaryota(1.00),p:Amorphea(0.94),c:Obazoa(0.94),o:Opisthokonta(0.94),f:Nucletmycea(0.94),g:Fungi(0.94),s:Dikarya(0.94)	k:Bacteria(1.00),p:Campylobacterota(1.00),c:Campylobacteria(1.00),o:Campylobacterales(1.00),f:Arcobacteraceae(0.81),g:Pseudarcobacter(0.73),s:uncultured bacterium(0.81)	1
WW	k:Eukaryota(1.00),p:Amorphea(0.94),c:Obazoa(0.94),o:Opisthokonta(0.94),f:Nucletmycea(0.94),g:Fungi(0.94),s:Dikarya(0.94)	k:Bacteria(1.00),p:Campylobacterota(1.00),c:Campylobacteria(1.00),o:Campylobacterales(1.00),f:Arcobacteraceae(1.00),g:Pseudarcobacter(0.69),s:uncultured Arcobacter sp.(0.49)	1
WW	k:Eukaryota(1.00),p:Amorphea(0.94),c:Obazoa(0.94),o:Opisthokonta(0.94),f:Nucletmycea(0.94),g:Fungi(0.94),s:Dikarya(0.94)	k:Bacteria(1.00),p:Cyanobacteria(0.87),c:Vampirivibrionia(0.87),o:Gastranaerophilales(0.87),f:uncultured bacterium(0.82)	1
WW	k:Eukaryota(1.00),p:Amorphea(0.94),c:Obazoa(0.94),o:Opisthokonta(0.94),f:Nucletmycea(0.94),g:Fungi(0.94),s:Dikarya(0.94)	k:Bacteria(1.00),p:Cyanobacteria(1.00),c:Vampirivibrionia(1.00),o:Gastranaerophilales(1.00),f:uncultured bacterium(1.00)	1
WW	k:Eukaryota(1.00),p:Amorphea(0.94),c:Obazoa(0.94),o:Opisthokonta(0.94),f:Nucletmycea(0.94),g:Fungi(0.94),s:Dikarya(0.94)	k:Bacteria(1.00),p:Firmicutes(0.98),c:Clostridia(0.98),o:Oscillospirales(0.92),f:Ruminococcaceae(0.92),g:[Eubacterium] siraeum group(0.89),s:uncultured bacterium adhufec81(0.76)	1
WW	k:Eukaryota(1.00),p:Amorphea(0.94),c:Obazoa(0.94),o:Opisthokonta(0.94),f:Nucletmycea(0.94),g:Fungi(0.94),s:Dikarya(0.94)	k:Bacteria(1.00),p:Firmicutes(0.99),c:Clostridia(0.99),o:Lachnospirales(0.75),f:Lachnospiraceae(0.75),g:Coprococcus(0.02),s:uncultured bacterium(0.91)	1
WW	k:Eukaryota(1.00),p:Amorphea(0.94),c:Obazoa(0.94),o:Opisthokonta(0.94),f:Nucletmycea(0.94),g:Fungi(0.94),s:Dikarya(0.94)	k:Bacteria(1.00),p:Firmicutes(1.00),c:Bacilli(1.00),o:RF39(1.00),f:uncultured bacterium(1.00)	1
WW	k:Eukaryota(1.00),p:Amorphea(0.94),c:Obazoa(0.94),o:Opisthokonta(0.94),f:Nucletmycea(0.94),g:Fungi(0.94),s:Dikarya(0.94)	k:Bacteria(1.00),p:Firmicutes(1.00),c:Clostridia(1.00),o:Clostridia UCG-014(0.69),f:uncultured bacterium(0.62)	1
WW	k:Eukaryota(1.00),p:Amorphea(0.94),c:Obazoa(0.94),o:Opisthokonta(0.94),f:Nucletmycea(0.94),g:Fungi(0.94),s:Dikarya(0.94)	k:Bacteria(1.00),p:Firmicutes(1.00),c:Clostridia(1.00),o:Clostridia UCG-014(0.77),f:uncultured bacterium(0.73)	1
WW	k:Eukaryota(1.00),p:Amorphea(0.94),c:Obazoa(0.94),o:Opisthokonta(0.94),f:Nucletmycea(0.94),g:Fungi(0.94),s:Dikarya(0.94)	k:Bacteria(1.00),p:Firmicutes(1.00),c:Clostridia(1.00),o:Clostridia UCG-014(1.00),f:uncultured bacterium(0.93)	1
WW	k:Eukaryota(1.00),p:Amorphea(0.94),c:Obazoa(0.94),o:Opisthokonta(0.94),f:Nucletmycea(0.94),g:Fungi(0.94),s:Dikarya(0.94)	k:Bacteria(1.00),p:Firmicutes(1.00),c:Clostridia(1.00),o:Lachnospirales(0.92),f:Lachnospiraceae(0.92),g:[Eubacterium] eligens group(0.71),s:uncultured bacterium(1.00)	1
WW	k:Eukaryota(1.00),p:Amorphea(0.94),c:Obazoa(0.94),o:Opisthokonta(0.94),f:Nucletmycea(0.94),g:Fungi(0.94),s:Dikarya(0.94)	k:Bacteria(1.00),p:Firmicutes(1.00),c:Clostridia(1.00),o:Lachnospirales(1.00),f:Lachnospiraceae(1.00),g:Agathobacter(1.00),s:uncultured bacterium(1.00)	1
WW	k:Eukaryota(1.00),p:Amorphea(0.94),c:Obazoa(0.94),o:Opisthokonta(0.94),f:Nucletmycea(0.94),g:Fungi(0.94),s:Dikarya(0.94)	k:Bacteria(1.00),p:Firmicutes(1.00),c:Clostridia(1.00),o:Oscillospirales(0.88),f:Ruminococcaceae(0.88),g:Ruminococcus(0.81),s:uncultured bacterium(0.95)	1
WW	k:Eukaryota(1.00),p:Amorphea(0.94),c:Obazoa(0.94),o:Opisthokonta(0.94),f:Nucletmycea(0.94),g:Fungi(0.94),s:Dikarya(0.94)	k:Bacteria(1.00),p:Firmicutes(1.00),c:Clostridia(1.00),o:Oscillospirales(1.00),f:Ruminococcaceae(1.00),g:[Eubacterium] siraeum group(1.00),s:uncultured bacterium(1.00)	1
WW	k:Eukaryota(1.00),p:Amorphea(0.94),c:Obazoa(0.94),o:Opisthokonta(0.94),f:Nucletmycea(0.94),g:Fungi(0.94),s:Dikarya(0.94)	k:Bacteria(1.00),p:Firmicutes(1.00),c:Clostridia(1.00),o:Oscillospirales(1.00),f:Ruminococcaceae(1.00),g:Faecalibacterium(0.95),s:uncultured bacterium(1.00)	1
WW	k:Eukaryota(1.00),p:Amorphea(0.94),c:Obazoa(0.94),o:Opisthokonta(0.94),f:Nucletmycea(0.94),g:Fungi(0.94),s:Dikarya(0.94)	k:Bacteria(1.00),p:Fusobacteriota(1.00),c:Fusobacteriia(1.00),o:Fusobacteriales(1.00),f:Leptotrichiaceae(1.00),g:Leptotrichia(1.00),s:uncultured bacterium(1.00)	1
WW	k:Eukaryota(1.00),p:Amorphea(0.94),c:Obazoa(0.94),o:Opisthokonta(0.94),f:Nucletmycea(0.94),g:Fungi(0.94),s:Dikarya(0.94)	k:Bacteria(1.00),p:Proteobacteria(0.88),c:Gammaproteobacteria(0.88),o:Enterobacterales(0.84),f:Aeromonadaceae(0.83),g:Aeromonas(0.83),s:Aeromonas veronii(0.02)	1
WW	k:Eukaryota(1.00),p:Amorphea(0.94),c:Obazoa(0.94),o:Opisthokonta(0.94),f:Nucletmycea(0.94),g:Fungi(0.94),s:Dikarya(0.94)	k:Bacteria(1.00),p:Proteobacteria(0.98),c:Gammaproteobacteria(0.98),o:Pseudomonadales(0.84),f:Moraxellaceae(0.81),g:Acinetobacter(0.77),s:uncultured marine bacterium(0.01)	1
WW	k:Eukaryota(1.00),p:Amorphea(0.94),c:Obazoa(0.94),o:Opisthokonta(0.94),f:Nucletmycea(0.94),g:Fungi(0.94),s:Dikarya(0.94)	k:Bacteria(1.00),p:Proteobacteria(0.99),c:Gammaproteobacteria(0.99),o:Enterobacterales(0.97),f:Aeromonadaceae(0.92),g:Aeromonas(0.92),s:uncultured bacterium(0.61)	1
WW	k:Eukaryota(1.00),p:Amorphea(0.94),c:Obazoa(0.94),o:Opisthokonta(0.94),f:Nucletmycea(0.94),g:Fungi(0.94),s:Dikarya(0.94)	k:Bacteria(1.00),p:Proteobacteria(1.00),c:Gammaproteobacteria(1.00),o:Enterobacterales(1.00),f:Succinivibrionaceae(1.00),g:Succinivibrio(1.00),s:uncultured bacterium(1.00)	1
WW	k:Eukaryota(1.00),p:Amorphea(0.94),c:Obazoa(0.94),o:Opisthokonta(0.94),f:Nucletmycea(0.94),g:Fungi(0.94),s:Dikarya(0.94)	k:Bacteria(1.00),p:Proteobacteria(1.00),c:Gammaproteobacteria(1.00),o:Pseudomonadales(1.00),f:Moraxellaceae(1.00),g:Acinetobacter(1.00),s:uncultured Acinetobacter sp.(0.45)	1
WW	k:Eukaryota(1.00),p:Amorphea(0.96),c:Obazoa(0.96),o:Opisthokonta(0.96),f:Nucletmycea(0.95),g:Fungi(0.95),s:Dikarya(0.95)	k:Bacteria(1.00),p:Bacteroidota(1.00),c:Bacteroidia(1.00),o:Bacteroidales(1.00),f:Bacteroidaceae(1.00),g:Bacteroides(1.00),s:unidentified(0.25)	1
WW	k:Eukaryota(1.00),p:Amorphea(0.96),c:Obazoa(0.96),o:Opisthokonta(0.96),f:Nucletmycea(0.95),g:Fungi(0.95),s:Dikarya(0.95)	k:Bacteria(1.00),p:Firmicutes(1.00),c:Bacilli(1.00),o:RF39(1.00),f:uncultured bacterium(1.00)	1
WW	k:Eukaryota(1.00),p:Amorphea(0.96),c:Obazoa(0.96),o:Opisthokonta(0.96),f:Nucletmycea(0.95),g:Fungi(0.95),s:Dikarya(0.95)	k:Bacteria(1.00),p:Proteobacteria(1.00),c:Gammaproteobacteria(1.00),o:Burkholderiales(1.00),f:Hydrogenophilaceae(0.12),g:uncultured(0.40),s:uncultured bacterium(0.54)	1
WW	k:Eukaryota(1.00),p:Amorphea(0.97),c:Obazoa(0.97),o:Opisthokonta(0.97),f:Nucletmycea(0.97),g:Fungi(0.97),s:Dikarya(0.97)	k:Bacteria(1.00),p:Campylobacterota(1.00),c:Campylobacteria(1.00),o:Campylobacterales(1.00),f:Arcobacteraceae(1.00),g:Arcobacter(0.53),s:uncultured bacterium(0.59)	1
WW	k:Eukaryota(1.00),p:Amorphea(0.98),c:Obazoa(0.98),o:Opisthokonta(0.98),f:Nucletmycea(0.98),g:Fungi(0.98),s:Dikarya(0.97)	k:Bacteria(1.00),p:Bacteroidota(1.00),c:Bacteroidia(1.00),o:Bacteroidales(1.00),f:Paludibacteraceae(1.00),g:Paludibacter(1.00),s:uncultured bacterium(0.99)	1
WW	k:Eukaryota(1.00),p:Amorphea(0.98),c:Obazoa(0.98),o:Opisthokonta(0.98),f:Nucletmycea(0.98),g:Fungi(0.98),s:Dikarya(0.97)	k:Bacteria(1.00),p:Bacteroidota(1.00),c:Bacteroidia(1.00),o:Flavobacteriales(1.00),f:Flavobacteriaceae(1.00),g:Flavobacterium(1.00),s:uncultured bacterium(0.75)	1
WW	k:Eukaryota(1.00),p:Amorphea(0.98),c:Obazoa(0.98),o:Opisthokonta(0.98),f:Nucletmycea(0.98),g:Fungi(0.98),s:Dikarya(0.97)	k:Bacteria(1.00),p:Bacteroidota(1.00),c:Bacteroidia(1.00),o:Sphingobacteriales(1.00),f:NS11-12 marine group(1.00),g:uncultured bacterium(0.98)	1
WW	k:Eukaryota(1.00),p:Amorphea(0.98),c:Obazoa(0.98),o:Opisthokonta(0.98),f:Nucletmycea(0.98),g:Fungi(0.98),s:Dikarya(0.97)	k:Bacteria(1.00),p:Campylobacterota(1.00),c:Campylobacteria(1.00),o:Campylobacterales(1.00),f:Arcobacteraceae(1.00),g:Arcobacter(0.53),s:uncultured bacterium(0.59)	1
WW	k:Eukaryota(1.00),p:Amorphea(0.98),c:Obazoa(0.98),o:Opisthokonta(0.98),f:Nucletmycea(0.98),g:Fungi(0.98),s:Dikarya(0.97)	k:Bacteria(1.00),p:Campylobacterota(1.00),c:Campylobacteria(1.00),o:Campylobacterales(1.00),f:Arcobacteraceae(1.00),g:Pseudarcobacter(0.69),s:uncultured Arcobacter sp.(0.49)	1
WW	k:Eukaryota(1.00),p:Amorphea(0.98),c:Obazoa(0.98),o:Opisthokonta(0.98),f:Nucletmycea(0.98),g:Fungi(0.98),s:Dikarya(0.97)	k:Bacteria(1.00),p:Campylobacterota(1.00),c:Campylobacteria(1.00),o:Campylobacterales(1.00),f:Arcobacteraceae(1.00),g:Pseudarcobacter(1.00),s:uncultured Arcobacter sp.(0.92)	1
WW	k:Eukaryota(1.00),p:Amorphea(0.98),c:Obazoa(0.98),o:Opisthokonta(0.98),f:Nucletmycea(0.98),g:Fungi(0.98),s:Dikarya(0.97)	k:Bacteria(1.00),p:Firmicutes(1.00),c:Clostridia(1.00),o:Clostridia UCG-014(0.52),f:uncultured bacterium(0.51)	1
WW	k:Eukaryota(1.00),p:Amorphea(0.98),c:Obazoa(0.98),o:Opisthokonta(0.98),f:Nucletmycea(0.98),g:Fungi(0.98),s:Dikarya(0.97)	k:Bacteria(1.00),p:Firmicutes(1.00),c:Clostridia(1.00),o:Oscillospirales(1.00),f:Ruminococcaceae(1.00),g:Ruminococcus(1.00),s:uncultured bacterium(1.00)	1
WW	k:Eukaryota(1.00),p:Amorphea(0.98),c:Obazoa(0.98),o:Opisthokonta(0.98),f:Nucletmycea(0.98),g:Fungi(0.98),s:Dikarya(0.97)	k:Bacteria(1.00),p:Proteobacteria(0.65),c:Gammaproteobacteria(0.65),o:Burkholderiales(0.65),f:Comamonadaceae(0.65),g:Simplicispira(0.54),s:uncultured bacterium(0.95)	1
WW	k:Eukaryota(1.00),p:Amorphea(0.98),c:Obazoa(0.98),o:Opisthokonta(0.98),f:Nucletmycea(0.98),g:Fungi(0.98),s:Dikarya(0.97)	k:Bacteria(1.00),p:Proteobacteria(1.00),c:Gammaproteobacteria(1.00),o:Burkholderiales(1.00),f:Hydrogenophilaceae(0.12),g:uncultured(0.40),s:uncultured bacterium(0.54)	1
WW	k:Eukaryota(1.00),p:Amorphea(0.98),c:Obazoa(0.98),o:Opisthokonta(0.98),f:Nucletmycea(0.98),g:Fungi(0.98),s:Dikarya(0.97)	k:Bacteria(1.00),p:Proteobacteria(1.00),c:Gammaproteobacteria(1.00),o:Enterobacterales(1.00),f:uncultured Aeromonas sp.(0.86)	1
WW	k:Eukaryota(1.00),p:Amorphea(0.98),c:Obazoa(0.98),o:Opisthokonta(0.98),f:Nucletmycea(0.98),g:Fungi(0.98),s:Dikarya(0.98)	k:Bacteria(1.00),p:Bacteroidota(1.00),c:Bacteroidia(1.00),o:Bacteroidales(1.00),f:Paludibacteraceae(1.00),g:uncultured(1.00),s:uncultured bacterium(1.00)	1
WW	k:Eukaryota(1.00),p:Amorphea(0.98),c:Obazoa(0.98),o:Opisthokonta(0.98),f:Nucletmycea(0.98),g:Fungi(0.98),s:Dikarya(0.98)	k:Bacteria(1.00),p:Bacteroidota(1.00),c:Bacteroidia(1.00),o:Flavobacteriales(1.00),f:Flavobacteriaceae(1.00),g:Flavobacterium(1.00),s:uncultured bacterium(0.75)	1
WW	k:Eukaryota(1.00),p:Amorphea(0.98),c:Obazoa(0.98),o:Opisthokonta(0.98),f:Nucletmycea(0.98),g:Fungi(0.98),s:Dikarya(0.98)	k:Bacteria(1.00),p:Bacteroidota(1.00),c:Bacteroidia(1.00),o:Sphingobacteriales(1.00),f:NS11-12 marine group(1.00),g:uncultured bacterium(0.98)	1
WW	k:Eukaryota(1.00),p:Amorphea(0.98),c:Obazoa(0.98),o:Opisthokonta(0.98),f:Nucletmycea(0.98),g:Fungi(0.98),s:Dikarya(0.98)	k:Bacteria(1.00),p:Campylobacterota(1.00),c:Campylobacteria(1.00),o:Campylobacterales(1.00),f:Arcobacteraceae(0.83),g:uncultured(0.37),s:uncultured Epsilonproteobacteria bacterium(0.34)	1
WW	k:Eukaryota(1.00),p:Amorphea(0.98),c:Obazoa(0.98),o:Opisthokonta(0.98),f:Nucletmycea(0.98),g:Fungi(0.98),s:Dikarya(0.98)	k:Bacteria(1.00),p:Firmicutes(0.86),c:Negativicutes(0.86),o:Veillonellales-Selenomonadales(0.86),f:Veillonellaceae(0.86),g:Megasphaera(0.86),s:uncultured bacterium(0.83)	1
WW	k:Eukaryota(1.00),p:Amorphea(0.98),c:Obazoa(0.98),o:Opisthokonta(0.98),f:Nucletmycea(0.98),g:Fungi(0.98),s:Dikarya(0.98)	k:Bacteria(1.00),p:Firmicutes(1.00),c:Clostridia(1.00),o:Lachnospirales(1.00),f:Lachnospiraceae(1.00),g:Agathobacter(1.00),s:uncultured bacterium(1.00)	1
WW	k:Eukaryota(1.00),p:Amorphea(0.98),c:Obazoa(0.98),o:Opisthokonta(0.98),f:Nucletmycea(0.98),g:Fungi(0.98),s:Dikarya(0.98)	k:Bacteria(1.00),p:Proteobacteria(0.99),c:Gammaproteobacteria(0.99),o:Enterobacterales(0.97),f:Aeromonadaceae(0.92),g:Aeromonas(0.92),s:uncultured bacterium(0.61)	1
WW	k:Eukaryota(1.00),p:Amorphea(0.98),c:Obazoa(0.98),o:Opisthokonta(0.98),f:Nucletmycea(0.98),g:Fungi(0.98),s:Dikarya(0.98)	k:Bacteria(1.00),p:Proteobacteria(1.00),c:Gammaproteobacteria(1.00),o:Enterobacterales(1.00),f:uncultured Aeromonas sp.(0.86)	1
WW	k:Eukaryota(1.00),p:Amorphea(0.98),c:Obazoa(0.98),o:Opisthokonta(0.98),f:Nucletmycea(0.98),g:Fungi(0.98),s:Dikarya(0.98)	k:Bacteria(1.00),p:Proteobacteria(1.00),c:Gammaproteobacteria(1.00),o:Pseudomonadales(1.00),f:Moraxellaceae(1.00),g:Acinetobacter(1.00),s:uncultured Acinetobacter sp.(0.60)	1
WW	k:Eukaryota(1.00),p:Amorphea(0.99),c:Obazoa(0.99),o:Opisthokonta(0.99),f:Nucletmycea(0.99),g:Fungi(0.99),s:Dikarya(0.99)	k:Bacteria(1.00),p:Bacteroidota(1.00),c:Bacteroidia(1.00),o:Bacteroidales(0.85),f:Paludibacteraceae(0.85),g:Paludibacter(0.42),s:uncultured bacterium(0.83)	1
WW	k:Eukaryota(1.00),p:Amorphea(0.99),c:Obazoa(0.99),o:Opisthokonta(0.99),f:Nucletmycea(0.99),g:Fungi(0.99),s:Dikarya(0.99)	k:Bacteria(1.00),p:Bacteroidota(1.00),c:Bacteroidia(1.00),o:Bacteroidales(1.00),f:Bacteroidaceae(1.00),g:Bacteroides(1.00),s:uncultured bacterium(0.78)	1
WW	k:Eukaryota(1.00),p:Amorphea(0.99),c:Obazoa(0.99),o:Opisthokonta(0.99),f:Nucletmycea(0.99),g:Fungi(0.99),s:Dikarya(0.99)	k:Bacteria(1.00),p:Bacteroidota(1.00),c:Bacteroidia(1.00),o:Flavobacteriales(1.00),f:Flavobacteriaceae(1.00),g:Flavobacterium(1.00),s:uncultured bacterium(0.75)	1
WW	k:Eukaryota(1.00),p:Amorphea(0.99),c:Obazoa(0.99),o:Opisthokonta(0.99),f:Nucletmycea(0.99),g:Fungi(0.99),s:Dikarya(0.99)	k:Bacteria(1.00),p:Campylobacterota(1.00),c:Campylobacteria(1.00),o:Campylobacterales(1.00),f:Arcobacteraceae(1.00),g:Arcobacter(0.53),s:uncultured bacterium(0.59)	1
WW	k:Eukaryota(1.00),p:Amorphea(0.99),c:Obazoa(0.99),o:Opisthokonta(0.99),f:Nucletmycea(0.99),g:Fungi(0.99),s:Dikarya(0.99)	k:Bacteria(1.00),p:Campylobacterota(1.00),c:Campylobacteria(1.00),o:Campylobacterales(1.00),f:Arcobacteraceae(1.00),g:Pseudarcobacter(1.00),s:uncultured Arcobacter sp.(0.92)	1
WW	k:Eukaryota(1.00),p:Amorphea(0.99),c:Obazoa(0.99),o:Opisthokonta(0.99),f:Nucletmycea(0.99),g:Fungi(0.99),s:Dikarya(0.99)	k:Bacteria(1.00),p:Firmicutes(1.00),c:Clostridia(1.00),o:Clostridia UCG-014(0.52),f:uncultured bacterium(0.51)	1
WW	k:Eukaryota(1.00),p:Amorphea(0.99),c:Obazoa(0.99),o:Opisthokonta(0.99),f:Nucletmycea(0.99),g:Fungi(0.99),s:Dikarya(0.99)	k:Bacteria(1.00),p:Proteobacteria(1.00),c:Gammaproteobacteria(1.00),o:Enterobacterales(1.00),f:uncultured Aeromonas sp.(0.86)	1
WW	k:Eukaryota(1.00),p:Amorphea(1.00),c:Amoebozoa(1.00),o:Archamoebae(1.00),f:Incertae Sedis(1.00),g:Rhizomastix(1.00),s:Ripella platypodia(1.00)	k:Bacteria(1.00),p:Bacteroidota(1.00),c:Bacteroidia(1.00),o:Flavobacteriales(1.00),f:Flavobacteriaceae(1.00),g:Flavobacterium(1.00),s:uncultured bacterium(0.75)	1
WW	k:Eukaryota(1.00),p:Amorphea(1.00),c:Amoebozoa(1.00),o:Archamoebae(1.00),f:Incertae Sedis(1.00),g:Rhizomastix(1.00),s:Ripella platypodia(1.00)	k:Bacteria(1.00),p:Campylobacterota(1.00),c:Campylobacteria(1.00),o:Campylobacterales(1.00),f:Arcobacteraceae(0.83),g:uncultured(0.37),s:uncultured Epsilonproteobacteria bacterium(0.34)	1
